"Sampling Date
تاريخ سحب العينة","Sample Category
فئة العينة","Sample Name
اسم العينة","Sample ID
رمز العينة","Facility Name
اسم المنشأة","Municipality name 
اسم البلدية","Valid/ Invalid 
مطابقة/غير مطابقة","""Invalid test
الاختبار الغير مطابق"""
01/12/2025,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),فطيرة بطاطس,ca-0136-R01,كايف - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,جميع أنواع الشاي (All types of tea) ,شاهي مركز خوخ,tea-0023-R01,كايف - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,الأعشاب المجففة  (Dried herbs ),مشروب كركدية,he-0014-R01,كايف - حي الصحافة,بلدية الشمال ,غير مطابقة,الخمائر والاعفان
01/12/2025,جميع أنواع الشاي (All types of tea) ,ايس تي خوخ,tea-0024-R01,كايف - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,(Swabs) المسحات,مسحة صانعة ثلج,sw-3806-R01,كايف - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,جميع أنواع الشاي (All types of tea) ,ايس تي مديني اخضر,tea-0025-R01,كايف - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,الشوكولاته (Chocolate) ,بي شوكليت,cho-0111-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),بسبوسة,ca-0137-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,اطعمة جاهزة للأكل Ready to eat meals,ساندو دجاج,sa-0961-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,اطعمة جاهزة للأكل Ready to eat meals,ساندو دجاج كيجن,sa-0962-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,اطعمة جاهزة للأكل Ready to eat meals,ساندو ديك رومي سيراشا,sa-0963-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),انقلش كيك,ca-0138-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),كوكيز,ca-0139-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),كيك تراميسو,ca-0140-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),انقلش كيك شوكليت,ca-0141-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,القهوة ومشتقاتها (Coffee and derivatives) ,قهوة كولد برو,Coff-1072-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,الحليب (Milk),حليب,Milk-0059-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,(Swabs) المسحات,مسحة صانعة ثلج,sw-3807-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
01/12/2025,المياه الغير المعبأة (Unbottled water),مياه فلتر قهوة م-ك,Ubot-1177-R01,مقهى فليم - حي الصحافة,بلدية الشمال ,مطابقة,لا يوجد
02/12/2025,"Fermented milk products , منتجات الحليب المخمرة",لبنة بيتزا,Fermintedmilk-0029-R01,اسواق سلة الواحة - حي الملك سلمان,بلدية العليا,غير مطابقة,الخمائر والاعفان
02/12/2025,"Fermented milk products , منتجات الحليب المخمرة",لبنة شمندر,Fermintedmilk-0030-R01,اسواق سلة الواحة - حي الملك سلمان,بلدية العليا,مطابقة,لا يوجد
02/12/2025,"Fermented milk products , منتجات الحليب المخمرة",لبنة,Fermintedmilk-0031-R01,اسواق سلة الواحة - حي الملك سلمان,بلدية العليا,غير مطابقة,الخمائر والاعفان
02/12/2025,"Fermented milk products , منتجات الحليب المخمرة",لبنة مشوي,Fermintedmilk-0032-R01,اسواق سلة الواحة - حي الملك سلمان,بلدية العليا,غير مطابقة,الخمائر والاعفان
02/12/2025,اطعمة جاهزة للأكل Ready to eat meals,سلطة جبن بالحبة السوداء,sa-0964-R01,اسواق سلة الواحة - حي الملك سلمان,بلدية العليا,مطابقة,لا يوجد
02/12/2025,اطعمة جاهزة للأكل Ready to eat meals,سلطة جبن,sa-0965-R01,اسواق سلة الواحة - حي الملك سلمان,بلدية العليا,غير مطابقة,انتيروباكتريسي
02/12/2025,مخلل الخضروات /الفواكه (Pickled/fermented vegetable / fruits),مخلل خيار صغير,pi-0134-R01,اسواق سلة الواحة - حي الملك سلمان,بلدية العليا,غير مطابقة,خمائر
02/12/2025,مخلل الخضروات /الفواكه (Pickled/fermented vegetable / fruits),مشكل مخلل سبايسي,pi-0135-R01,اسواق سلة الواحة - حي الملك سلمان,بلدية العليا,غير مطابقة,خمائر
